Host Id;Host Since;Name;Neighbourhood;Property Type;Review Scores Rating (bin);Room Type;Zipcode;Beds;Number of Records;Number Of Reviews;Price;Review Scores Rating
428210;2011-03-07T00:00:00Z;Prvt, bath, kitchen, living, entrnc;Brooklyn;Apartment;95;Private room;11213;3;1;4;100;95
430188;2011-03-08T00:00:00Z;COZY SUNNY ROOM, BLOCK 4RM TRAIN :);Brooklyn;Apartment;90;Private room;11211;1;1;5;90;92
437619;2011-03-12T00:00:00Z;Lovely duplex with backyard;Brooklyn;Apartment;95;Private room;11238;1;1;5;72;96
443777;2011-03-15T00:00:00Z;Base Camp in Bed-Stuy;Brooklyn;Apartment;90;Entire home/apt;11221;2;1;39;95;93
448312;2011-03-17T00:00:00Z;Columbia Castle in Brooklyn Heights;Brooklyn;Apartment;95;Private room;11201;1;1;60;80;97
451507;2011-03-19T00:00:00Z;The Heart of Williamsburg;Brooklyn;Apartment;95;Private room;11211;1;1;19;95;96
458815;2011-03-23T00:00:00Z;Spacious Private Room in Brooklyn;Brooklyn;Apartment;95;Private room;11221;1;1;4;65;95
477080;2011-04-01T00:00:00Z;Sunny Bushwick Room w/ Balcony;Brooklyn;Apartment;100;Private room;11206;1;1;9;89;100
489117;2011-04-06T00:00:00Z;Garden of Eden room in Williamsburg;Brooklyn;Apartment;90;Private room;11211;1;1;9;90;93
496164;2011-04-09T00:00:00Z;E Williamsburg Apartment with Yard!;Brooklyn;Apartment;90;Private room;11206;1;1;41;60;93
505917;2011-04-13T00:00:00Z;Charming Brooklyn Retreat;Brooklyn;Apartment;100;Private room;11216;1;1;2;60;100
517285;2011-04-18T00:00:00Z;Large Loft by Subway;Brooklyn;Apartment;90;Private room;11211;1;1;56;70;90
520485;2011-04-19T00:00:00Z;Large bedroom with den/tv space;Brooklyn;Apartment;90;Private room;11222;1;1;4;85;93
521918;2011-04-19T00:00:00Z;Mod Bushwick Escape by the L Train;Brooklyn;Apartment;95;Private room;11237;1;1;48;65;95
521918;2011-04-19T00:00:00Z;Quiet and Spacious Room in Bushwick;Brooklyn;Apartment;90;Private room;11237;1;1;3;55;93
524575;2011-04-20T00:00:00Z;Clean,spacious,comfy Brooklyn room;Brooklyn;Apartment;95;Private room;11226;1;1;7;74;97
526338;2011-04-21T00:00:00Z;Beautiful, Sunny 1 Bedroom;Brooklyn;Apartment;100;Entire home/apt;11206;2;1;3;100;100
525871;2011-04-21T00:00:00Z;Huge Beautiful Home;Brooklyn;Apartment;95;Entire home/apt;11226;1;1;9;85;98
539716;2011-04-27T00:00:00Z;Charming Bedroom - Private Entrance;Brooklyn;Apartment;90;Private room;11231;1;1;31;85;91
541868;2011-04-28T00:00:00Z;Beautiful Apartment in Brooklyn;Brooklyn;Apartment;100;Entire home/apt;11215;1;1;19;100;100
552343;2011-05-02T00:00:00Z;Beautiful room in Park Slope loft;Brooklyn;Apartment;90;Private room;11215;2;1;10;90;93
555167;2011-05-03T00:00:00Z;Spacious Brooklyn Apt - 18m to NYC;Brooklyn;Apartment;90;Entire home/apt;11237;1;1;7;95;92
553964;2011-05-03T00:00:00Z;Large, Sunny Brooklyn Two Bedroom;Brooklyn;Apartment;100;Private room;11238;1;1;10;95;100
574584;2011-05-10T00:00:00Z;Clean & Comfy Brooklyn Bedroom;Brooklyn;Apartment;100;Private room;11218;1;1;10;65;100
591925;2011-05-15T00:00:00Z;Fab, Cozy Brownstone Apt in BedStuy;Brooklyn;Apartment;90;Entire home/apt;11216;2;1;94;95;94
598770;2011-05-17T00:00:00Z;Private Bedroom - Ideal for couples;Brooklyn;Apartment;95;Private room;11238;1;1;27;95;97
609684;2011-05-21T00:00:00Z;Private BR & Private BA in 2br/2ba;Brooklyn;Apartment;100;Private room;11222;1;1;10;95;100
619154;2011-05-24T00:00:00Z;Great Brooklyn 1 Bedroom Home!;Brooklyn;Apartment;95;Entire home/apt;11215;1;1;12;85;96
626120;2011-05-25T00:00:00Z;Cozy Studio in Crown Heights North;Brooklyn;Apartment;100;Entire home/apt;11213;1;1;2;90;100
634096;2011-05-27T00:00:00Z;Gorgeous Room in PRIME Williamsburg;Brooklyn;Apartment;100;Private room;11211;1;1;1;85;100
631640;2011-05-27T00:00:00Z;Bushwick room in beautiful 3br apt.;Brooklyn;Apartment;100;Private room;11237;1;1;2;69;100
640117;2011-05-29T00:00:00Z;Happiness on Grand - Rooftop Access;Brooklyn;Apartment;100;Private room;11211;1;1;5;88;100
643120;2011-05-30T00:00:00Z;Private BD in an Elevator Building;Brooklyn;Apartment;90;Private room;11215;1;1;30;85;93
644364;2011-05-30T00:00:00Z;Charming Private Brownstone Studio;Brooklyn;Apartment;90;Private room;11216;1;1;17;85;90
647100;2011-05-31T00:00:00Z;Bohemian 1bd in Trendy Neighborhood;Brooklyn;Apartment;90;Private room;11238;1;1;14;72;92
648017;2011-05-31T00:00:00Z;1 BR in sunny Ft. Greene, Brooklyn;Brooklyn;Apartment;95;Private room;11238;1;1;128;79;96
657976;2011-06-02T00:00:00Z;Northside Williamsburg Room;Brooklyn;Apartment;100;Private room;11249;1;1;1;100;100
663764;2011-06-04T00:00:00Z;Private, spacious room in Brooklyn;Brooklyn;Apartment;95;Private room;11226;1;1;93;56;96
669695;2011-06-06T00:00:00Z;Beautiful & Quiet Williamsburg Apt;Brooklyn;Apartment;90;Entire home/apt;11211;2;1;84;100;93
672131;2011-06-06T00:00:00Z;Apt on L train/Jefferson (Room A);Brooklyn;Apartment;100;Private room;11237;1;1;1;90;100
672131;2011-06-06T00:00:00Z;Apt on L train/Jefferson (Room B);Brooklyn;Apartment;100;Private room;11237;1;1;4;80;100
683027;2011-06-09T00:00:00Z;Lovely 2BR in Historic Neighborhood;Brooklyn;Apartment;90;Entire home/apt;11230;3;1;30;80;93
682381;2011-06-09T00:00:00Z;Gigantic airy brownstone room;Brooklyn;Apartment;90;Private room;11216;1;1;7;72;94
683975;2011-06-09T00:00:00Z;Holiday Time in NY - Oh My!!;Brooklyn;Apartment;90;Private room;11238;1;1;69;89;94
686768;2011-06-10T00:00:00Z;Affordable Furnished Apartment;Brooklyn;Apartment;95;Entire home/apt;11217;2;1;83;100;96
688147;2011-06-10T00:00:00Z;Private rm in warm artsy Brklyn apt;Brooklyn;Apartment;100;Private room;11238;1;1;1;55;100
697442;2011-06-13T00:00:00Z;Sunny+Cozy Double bedroom in BKLYN!;Brooklyn;Apartment;95;Private room;11226;1;1;107;72;95
697442;2011-06-13T00:00:00Z;Tranquil Single Bedroom in BKLYN!;Brooklyn;Apartment;90;Private room;11226;1;1;72;63;94
700499;2011-06-14T00:00:00Z;Spacious Room! (15 min to M'hattan);Brooklyn;Apartment;95;Private room;11206;1;1;7;85;97
706623;2011-06-15T00:00:00Z;Beautiful Brooklyn Apartment Share;Brooklyn;Apartment;90;Private room;11237;1;1;3;69;93
718630;2011-06-19T00:00:00Z;Location, Location, Location;Brooklyn;Apartment;100;Private room;11249;1;1;1;50;100
727585;2011-06-21T00:00:00Z;15 Mins to NYC - Washer&Dryer;Brooklyn;Apartment;100;Entire home/apt;11216;2;1;53;92;100
727039;2011-06-21T00:00:00Z;Neat comfy abode in hip fun hood;Brooklyn;Apartment;100;Private room;11211;1;1;1;55;100
728635;2011-06-21T00:00:00Z;Big room. Big apt. Best corner.;Brooklyn;Apartment;95;Private room;11211;1;1;31;80;95
727114;2011-06-21T00:00:00Z;Sunlit Room near Prospect Park!;Brooklyn;Apartment;90;Private room;11218;1;1;11;69;91
731119;2011-06-22T00:00:00Z;Perfect/Bright Room in Brooklyn;Brooklyn;Apartment;90;Private room;11206;1;1;79;70;92
733627;2011-06-22T00:00:00Z;BROOKLYN E. WILLIAMSBURG PENTHOUSE;Brooklyn;Apartment;95;Private room;11206;2;1;27;79;97
733627;2011-06-22T00:00:00Z;SUPER BEDROOM IN WONDERFUL APT;Brooklyn;Apartment;100;Private room;11206;2;1;1;79;100
735786;2011-06-23T00:00:00Z;Cozy artsy space in Brooklyn;Brooklyn;Apartment;95;Private room;11213;1;1;5;45;96
747031;2011-06-26T00:00:00Z;SPACIOUS w/ Private Rooftop!;Brooklyn;Apartment;90;Private room;11249;1;1;27;99;93
748684;2011-06-27T00:00:00Z;Multi-Room Studio in Ft. Greene;Brooklyn;Apartment;95;Entire home/apt;11238;1;1;9;85;95
753766;2011-06-28T00:00:00Z;Great Parkside room in 4 bd apt!!!;Brooklyn;Apartment;95;Private room;11226;1;1;8;50;97
753766;2011-06-28T00:00:00Z;Huge room with a parkside view!;Brooklyn;Apartment;100;Private room;11226;1;1;4;41;100
764041;2011-06-30T00:00:00Z;"Cozy modern; heart of Williamsburg";Brooklyn;Apartment;90;Private room;11211;1;1;14;95;93
769717;2011-07-02T00:00:00Z;Room in lightly loft hip area;Brooklyn;Apartment;100;Private room;11222;1;1;2;47;100
783956;2011-07-06T00:00:00Z;Private room in Bed-Stuy duplex;Brooklyn;Apartment;95;Private room;11206;1;1;61;77;95
790972;2011-07-07T00:00:00Z;Beautiful Share, Bushwick, Brooklyn;Brooklyn;Apartment;95;Private room;11221;1;1;37;100;96
792159;2011-07-07T00:00:00Z;LG Private Room/Family Friendly;Brooklyn;Apartment;90;Private room;11237;1;1;30;75;90
794727;2011-07-08T00:00:00Z;Modern apartment in Clinton Hill;Brooklyn;Apartment;95;Private room;11238;1;1;8;90;98
803084;2011-07-10T00:00:00Z;COMFY COUCH, cat care, AVAIL 11/8;Brooklyn;Apartment;95;Private room;11228;1;1;4;35;95
806001;2011-07-11T00:00:00Z;Cosy Room in Greenpoint;Brooklyn;Apartment;100;Private room;11222;1;1;1;65;100
807642;2011-07-11T00:00:00Z;Very close to Downtown Awesome Room;Brooklyn;Apartment;95;Private room;11223;1;1;16;64;97
811597;2011-07-12T00:00:00Z;Quiet Beautiful Studio Apartment;Brooklyn;Apartment;90;Entire home/apt;11217;1;1;2;99;90
809979;2011-07-12T00:00:00Z;Beautiful Bed Stuy Garden Apartment;Brooklyn;Apartment;90;Private room;11205;1;1;3;85;93
817358;2011-07-13T00:00:00Z;Bright Brooklyn apt steps from park;Brooklyn;Apartment;100;Entire home/apt;11226;1;1;1;100;100
814964;2011-07-13T00:00:00Z;Master Bedroom With Private Bath;Brooklyn;Apartment;95;Private room;11211;1;1;25;88;96
839463;2011-07-19T00:00:00Z;Lovely 2 bed *30mins to Wall St.;Brooklyn;Apartment;100;Entire home/apt;11210;2;1;4;100;100
839679;2011-07-19T00:00:00Z;HISTORIC WILLIAMSBURG, BKLYN #1;Brooklyn;Apartment;90;Private room;11211;1;1;24;75;90
839679;2011-07-19T00:00:00Z;HISTORIC WILLIAMSBURG, BKLYN #2;Brooklyn;Apartment;100;Private room;11211;1;1;2;75;100
845209;2011-07-20T00:00:00Z;Sunny Studio close to Prospect Park;Brooklyn;Apartment;100;Entire home/apt;11218;1;1;1;70;100
847447;2011-07-21T00:00:00Z;Big, comfy bedroom in Greenpoint;Brooklyn;Apartment;100;Private room;11222;1;1;1;45;100
861692;2011-07-24T00:00:00Z;Room in artist's home, Williamsburg;Brooklyn;Apartment;100;Private room;11211;1;1;1;59;100
869698;2011-07-25T00:00:00Z;Private Room/Bathroom in Brooklyn;Brooklyn;Apartment;95;Private room;11225;1;1;17;85;98
885670;2011-07-28T00:00:00Z;Cozy Furnished, Private Studio !;Brooklyn;Apartment;100;Entire home/apt;11226;1;1;1;73;100
883560;2011-07-28T00:00:00Z;Brooklyn Living in Prospect Heights;Brooklyn;Apartment;95;Entire home/apt;11238;2;1;9;90;97
889878;2011-07-29T00:00:00Z;Huge, Clean Apt in Ft Greene, BK;Brooklyn;Apartment;90;Entire home/apt;11205;1;1;54;100;91
889106;2011-07-29T00:00:00Z;Clean, bright and sunny bedroom;Brooklyn;Apartment;90;Private room;11211;1;1;4;80;90
891625;2011-07-29T00:00:00Z;Williamsburg! Walk 2 NYC!!!;Brooklyn;Apartment;90;Private room;11211;1;1;140;50;90
893048;2011-07-30T00:00:00Z;Large Bedroom in True Brooklyn Loft;Brooklyn;Apartment;95;Private room;11237;1;1;4;98;95
895012;2011-07-30T00:00:00Z;Large Private Room/Ensuite Bathroom;Brooklyn;Apartment;100;Private room;11237;1;1;1;80;100
895399;2011-07-30T00:00:00Z;Artist Room in East Williamsburg!;Brooklyn;Apartment;100;Private room;11237;1;1;1;50;100
903686;2011-08-01T00:00:00Z;Great place in THE area to stay in!;Brooklyn;Apartment;100;Private room;11206;1;1;7;100;100
904082;2011-08-01T00:00:00Z;Sunny quiet Bushwick oasis;Brooklyn;Apartment;95;Private room;11221;1;1;5;50;96
909577;2011-08-02T00:00:00Z;Room On Bedford/ Heart Williamsburg;Brooklyn;Apartment;95;Private room;11211;1;1;27;99;96
912400;2011-08-02T00:00:00Z;Park Slope sweet cozy home! Wifi!;Brooklyn;Apartment;100;Private room;11215;1;1;1;79;100
906434;2011-08-02T00:00:00Z;Garden Oasis - September Special!;Brooklyn;Apartment;100;Private room;11221;1;1;2;69;100
918087;2011-08-03T00:00:00Z;Lovely HUGE Master Bed + Study;Brooklyn;Apartment;90;Private room;11216;1;1;42;82;93
921423;2011-08-04T00:00:00Z;Beautiful 2 BR Apt with Patio;Brooklyn;Apartment;100;Private room;11238;1;1;7;60;100
922478;2011-08-04T00:00:00Z;Charming Brooklyn Room;Brooklyn;Apartment;90;Private room;11238;1;1;12;69;92
940310;2011-08-08T00:00:00Z;Cozy, Prime Williamsburg Room;Brooklyn;Apartment;90;Private room;11211;1;1;2;75;90
946943;2011-08-09T00:00:00Z;Prime Williamsburg sanctuary;Brooklyn;Apartment;95;Entire home/apt;11211;2;1;11;95;98
946672;2011-08-09T00:00:00Z;Welcome to Kensington;Brooklyn;Apartment;100;Private room;11218;1;1;1;69;100
952657;2011-08-10T00:00:00Z;Cozy bedroom in My Loft in New York;Brooklyn;Apartment;95;Private room;11211;2;1;79;94;98
950041;2011-08-10T00:00:00Z;Spacious Room in Crown Heights, BK;Brooklyn;Apartment;100;Private room;11225;1;1;1;70;100
949221;2011-08-10T00:00:00Z;4 trains/Prospect Pk/5 stops 2 NYC;Brooklyn;Apartment;100;Private room;11226;1;1;6;55;100
949221;2011-08-10T00:00:00Z;By Prospect Pk, 4 trains, Real BK!!;Brooklyn;Apartment;100;Private room;11226;1;1;2;55;100
950657;2011-08-10T00:00:00Z;Sunny Apt with Private Bedroom;Brooklyn;Apartment;95;Private room;11226;1;1;45;70;95
953843;2011-08-10T00:00:00Z;Modern Clean Room in Clinton Hill;Brooklyn;Apartment;95;Private room;11238;1;1;14;89;97
962093;2011-08-12T00:00:00Z;Large, Sunny Room (Good 4 Groups!);Brooklyn;Apartment;100;Private room;11205;1;1;3;85;100
961809;2011-08-12T00:00:00Z;Cozy room w private entrance!;Brooklyn;Apartment;90;Private room;11207;1;1;13;49;90
960861;2011-08-12T00:00:00Z;Big Private Room, Prospect Heights;Brooklyn;Apartment;95;Private room;11238;2;1;5;45;96
966581;2011-08-13T00:00:00Z;Charming 1BR Apt with Cat Sitting;Brooklyn;Apartment;100;Entire home/apt;11216;1;1;2;65;100
970831;2011-08-14T00:00:00Z;Room, CLEAN! 30min>City via J and L;Brooklyn;Apartment;90;Private room;11207;1;1;7;65;94
973438;2011-08-15T00:00:00Z;Sunny Space in Williamsburg;Brooklyn;Apartment;95;Private room;11211;1;1;110;100;97
975030;2011-08-15T00:00:00Z;PRIVATE ROOM & ENSUITE BATHROOM!!;Brooklyn;Apartment;95;Private room;11216;1;1;20;85;95
987621;2011-08-18T00:00:00Z;2 Bedroom in Wburg w/ living room;Brooklyn;Apartment;90;Private room;11206;1;1;2;80;90
1006421;2011-08-22T00:00:00Z;ROOM IN WILLBURG 2 STOPS FRM MANHAT;Brooklyn;Apartment;95;Private room;11211;1;1;48;50;95
1011426;2011-08-23T00:00:00Z;A Romantic Oasis in Bushwick, NY;Brooklyn;Apartment;90;Private room;11207;2;1;15;75;94
1015393;2011-08-24T00:00:00Z;Cosy private room AND bathroom NY!;Brooklyn;Apartment;100;Private room;11237;1;1;9;90;100
1024241;2011-08-26T00:00:00Z;Sofa in Williamsburg;Brooklyn;Apartment;100;Shared room;11211;1;1;8;53;100
1027283;2011-08-27T00:00:00Z;South Slope Private Bedroom;Brooklyn;Apartment;95;Private room;11232;1;1;5;50;96
1028326;2011-08-27T00:00:00Z;Charming BR in brownstone farmhouse;Brooklyn;Apartment;90;Private room;11238;1;1;46;93;92
1033792;2011-08-29T00:00:00Z;Sunny room in hip Williamsburg;Brooklyn;Apartment;90;Private room;11211;1;1;3;85;93
1036161;2011-08-29T00:00:00Z;Sunny Master bdrm w/ private bathrm;Brooklyn;Apartment;100;Private room;11216;1;1;1;80;100
1033659;2011-08-29T00:00:00Z;Comforts in Bushwick Brooklyn;Brooklyn;Apartment;90;Private room;11237;1;1;57;70;94
1038420;2011-08-30T00:00:00Z;Empire State Bldg & Treetop Views!;Brooklyn;Apartment;100;Private room;11205;1;1;1;100;100
1037223;2011-08-30T00:00:00Z;Private BR in heart of Williamsburg;Brooklyn;Apartment;100;Private room;11211;1;1;4;75;100
1098863;2011-09-01T00:00:00Z;Big Bedroom is charming BK apt;Brooklyn;Apartment;100;Private room;11237;1;1;2;60;100
1102461;2011-09-02T00:00:00Z;Charming Room Private Entry Wburg;Brooklyn;Apartment;95;Private room;11206;1;1;44;90;96
1105024;2011-09-03T00:00:00Z;Sun-drenched, Peaceful, Park Slope!;Brooklyn;Apartment;95;Private room;11215;1;1;18;85;98
1109751;2011-09-04T00:00:00Z;Light-filled boho Brooklyn flat.;Brooklyn;Apartment;95;Entire home/apt;11221;2;1;14;100;99
1111894;2011-09-05T00:00:00Z;Calm, Bright, Cozy Prime Ft Greene;Brooklyn;Apartment;100;Private room;11217;1;1;1;85;100
1111894;2011-09-05T00:00:00Z;Peace, Light & Calm in 2-Room Space;Brooklyn;Apartment;100;Private room;11217;1;1;5;100;100
1115321;2011-09-05T00:00:00Z;PrivateRoom,1 Min to Metro & Park 2;Brooklyn;Apartment;90;Private room;11226;1;1;48;30;90
1115321;2011-09-05T00:00:00Z;PrivateRoom,1 Min to Metro & Park 4;Brooklyn;Apartment;90;Private room;11226;1;1;33;50;92
1118558;2011-09-06T00:00:00Z;Charming Brooklyn 1-BD on main drag;Brooklyn;Apartment;100;Entire home/apt;11238;1;1;7;80;100
1123217;2011-09-07T00:00:00Z;Beautiful Brooklyn Loft;Brooklyn;Apartment;95;Private room;11237;1;1;7;50;97
1131329;2011-09-08T00:00:00Z;Spacious 1BR NYC home base in BKLN!;Brooklyn;Apartment;95;Entire home/apt;11215;1;1;8;97;97
1147164;2011-09-12T00:00:00Z;Sofa bed in central Williamsburg;Brooklyn;Apartment;100;Shared room;11249;1;1;8;50;100
1153352;2011-09-13T00:00:00Z;Brooklyn Brownstone Living!;Brooklyn;Apartment;90;Entire home/apt;11233;3;1;21;98;94
1156763;2011-09-14T00:00:00Z;Bedroom with private bathroom;Brooklyn;Apartment;100;Private room;11206;2;1;1;69;100
1161201;2011-09-15T00:00:00Z;Williamsburg Retro Goodness;Brooklyn;Apartment;90;Private room;11211;1;1;103;70;93
1161201;2011-09-15T00:00:00Z;Williamsburg Retro Goodness 2;Brooklyn;Apartment;95;Private room;11211;1;1;77;70;95
1169604;2011-09-16T00:00:00Z;Master bathroom in room. 2 beds.;Brooklyn;Apartment;90;Private room;11207;2;1;30;65;91
1181864;2011-09-19T00:00:00Z;Cozy apartment great for families;Brooklyn;Apartment;100;Entire home/apt;11226;2;1;2;75;100
1189733;2011-09-21T00:00:00Z;Queen Sleeper Sofa w/ Outdoor Deck;Brooklyn;Apartment;95;Shared room;11238;1;1;43;74;98
1197510;2011-09-22T00:00:00Z;Cozy/Spacious Apt in Crown Heights;Brooklyn;Apartment;100;Entire home/apt;11213;1;1;5;65;100
1199285;2011-09-23T00:00:00Z;Prospect Park! Bikes! Garden! Clean;Brooklyn;Apartment;95;Private room;11226;1;1;37;78;95
1197823;2011-09-23T00:00:00Z;Private Room in E. Williamsburg;Brooklyn;Apartment;95;Shared room;11206;1;1;12;99;98
1202751;2011-09-24T00:00:00Z;Cozy Room With private 1/2 bath;Brooklyn;Apartment;95;Private room;11215;1;1;120;80;97
1208731;2011-09-25T00:00:00Z;Stuyvesant Heights Delight;Brooklyn;Apartment;90;Entire home/apt;11221;2;1;57;75;93
1211457;2011-09-26T00:00:00Z;Big 1 Bed Across From Prospect Park;Brooklyn;Apartment;95;Entire home/apt;11225;1;1;8;90;98
1211662;2011-09-26T00:00:00Z;Comfortable Room in Crown Heights!;Brooklyn;Apartment;95;Private room;11216;1;1;12;85;95
1216362;2011-09-27T00:00:00Z;Beautiful Room Near Prospect Park;Brooklyn;Apartment;100;Private room;11226;1;1;1;65;100
1217923;2011-09-27T00:00:00Z;Love 2 Live in New York City;Brooklyn;Apartment;95;Private room;11238;2;1;6;69;96
1217923;2011-09-27T00:00:00Z;NYC - Home away from Home;Brooklyn;Apartment;100;Private room;11238;1;1;1;79;100
1231954;2011-10-01T00:00:00Z;simple large room // bushwick;Brooklyn;Apartment;90;Private room;11221;2;1;14;80;91
1242374;2011-10-03T00:00:00Z;Lrg 1BD + private bath, Graham Ave;Brooklyn;Apartment;90;Private room;11211;1;1;10;96;92
1243527;2011-10-03T00:00:00Z;Bright Cozy Room in Bushwick;Brooklyn;Apartment;90;Private room;11237;1;1;2;55;90
1242797;2011-10-03T00:00:00Z;Lovely Room in Trendy Brooklyn!;Brooklyn;Apartment;95;Private room;11238;1;1;96;85;96
1257611;2011-10-06T00:00:00Z;Very private & large room Wburg BK;Brooklyn;Apartment;100;Private room;11211;2;1;4;91;100
1260792;2011-10-07T00:00:00Z;Cozy empty studio Clinton Hill;Brooklyn;Apartment;100;Entire home/apt;11205;1;1;2;100;100
1260085;2011-10-07T00:00:00Z;Beautiful Furnished Studio Apt.;Brooklyn;Apartment;100;Entire home/apt;11216;1;1;1;95;100
1262622;2011-10-08T00:00:00Z;Beautiful Bright & Airy Guest Room;Brooklyn;Apartment;100;Private room;11206;1;1;14;100;100
1267556;2011-10-09T00:00:00Z;HIPPIE STYLE COZY GUEST ROOM 2;Brooklyn;Apartment;95;Shared room;11226;2;1;10;49;98
1267556;2011-10-09T00:00:00Z;HIPPIE STYLE COZY private room;Brooklyn;Apartment;100;Shared room;11226;2;1;4;99;100
1272714;2011-10-10T00:00:00Z;Brooklyn Garden Apartment;Brooklyn;Apartment;90;Entire home/apt;11216;2;1;38;99;93
1276525;2011-10-11T00:00:00Z;Furnished 1 bedroom w/extra dbl bed;Brooklyn;Apartment;100;Entire home/apt;11203;2;1;1;86;100
1283351;2011-10-12T00:00:00Z;Amazing Bedroom in a Brownstone Apt;Brooklyn;Apartment;95;Private room;11216;1;1;10;75;98
1286275;2011-10-13T00:00:00Z;Warm & Welcoming Room $70/night;Brooklyn;Apartment;90;Private room;11237;1;1;35;70;92
1290732;2011-10-14T00:00:00Z;Huge BK Loft: 1,000 sq ft. 2Bd|1Ba;Brooklyn;Apartment;90;Private room;11205;1;1;3;90;93
1301613;2011-10-17T00:00:00Z;Charming Mid-Century Studio;Brooklyn;Apartment;90;Entire home/apt;11226;1;1;4;60;93
1304390;2011-10-17T00:00:00Z;bklyn private bedroom bathroom lux;Brooklyn;Apartment;90;Private room;11206;1;1;28;80;91
1309418;2011-10-18T00:00:00Z;Garden Duplex Apartment;Brooklyn;Apartment;90;Private room;11237;1;1;3;86;93
1308282;2011-10-18T00:00:00Z;Beautiful Sunlight in Brooklyn;Brooklyn;Apartment;90;Private room;11238;1;1;34;85;94
1315849;2011-10-20T00:00:00Z;BEDFORD AV.  ROOM IN WILLIAMSBURG..;Brooklyn;Apartment;90;Private room;11211;1;1;4;99;90
1320808;2011-10-21T00:00:00Z;Charming Park Slope, Brooklyn;Brooklyn;Apartment;95;Private room;11215;1;1;55;90;97
1320808;2011-10-21T00:00:00Z;Master BR in Park Slope Brooklyn;Brooklyn;Apartment;90;Private room;11215;1;1;7;99;91
1318137;2011-10-21T00:00:00Z;Private Room with Plush Queen Bed;Brooklyn;Apartment;95;Private room;11221;1;1;13;80;95
1318137;2011-10-21T00:00:00Z;Private Single Room Steps to Subway;Brooklyn;Apartment;95;Private room;11221;1;1;11;60;98
1322734;2011-10-22T00:00:00Z;Private Room in 3 Bedroom Apartment;Brooklyn;Apartment;100;Private room;11233;1;1;1;36;100
